,SDNN,RMSSD,ulf,vlf,lf,hf,lfhf,SD1,SD2,SD1SD2,ApEn,Subject,Interface,Autonomy Level,Raw Label,Weighted Label
0,108.48568,134.778831,48.1743823,566.2231889999999,771.347229,7983.99235,0.1,97.154173,118.74069399999999,0.818204525,0.105360516,S05,sip-n-puff,teleoperation,Low,Low
1,101.929948,144.348784,17.8797814,215.96842,496.983497,7401.16073,0.07,109.66268600000001,93.56026829999999,1.17210744,0.0101523715,S05,sip-n-puff,teleoperation,Low,Low
2,93.7214718,136.20153100000002,18.8740551,223.25305099999997,538.017571,5066.44757,0.11,103.49695200000001,82.799816,1.24996597,0.0101523715,S05,sip-n-puff,teleoperation,Low,Low
3,93.85094570000001,127.436259,41.869764,506.644104,1230.99867,4491.4509,0.27,95.9732105,91.6795662,1.04683317,0.0206192872,S05,sip-n-puff,teleoperation,Low,Low
4,100.32945699999999,122.81461100000001,59.6032267,708.9149110000001,1390.29722,4931.96628,0.28,89.94389790000001,109.73648100000001,0.81963534,0.0971637485,S05,sip-n-puff,teleoperation,Low,Low
5,78.7310068,98.76957309999999,8.92194927,121.935181,1940.98535,2486.46528,0.78,75.4314574,81.89772950000001,0.92104455,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
6,78.2669425,98.8620973,14.464564300000001,194.186217,1889.0397699999999,2500.9243100000003,0.76,75.48699040000001,80.95148459999999,0.932496677,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
7,88.18001070000001,108.137479,1.17049168,28.9986826,2798.5965,2515.0206399999997,1.11,81.92447159999999,94.02026120000001,0.8713491170000001,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
8,90.07933009999999,108.948218,5.67214171,66.6271963,2353.46367,2984.76058,0.79,79.93092259999999,99.19485390000001,0.805797069,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
9,90.07933009999999,108.948218,5.67214171,66.6271963,2353.46367,2984.76058,0.79,79.93092259999999,99.19485390000001,0.805797069,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
10,63.5609943,82.3927875,2.32668442,36.688368,1283.1905199999999,1585.0838800000001,0.81,62.6311956,64.47738620000001,0.971366851,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
11,64.4249286,79.5702744,0.642682747,14.3885143,1477.06238,1480.07042,1.0,60.7163585,67.9313379,0.893790118,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
12,67.6799189,90.7996224,2.25725651,22.769588100000004,787.23814,2195.8152,0.36,67.8373405,67.5221304,1.00466825,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
13,91.56418509999999,100.273911,23.3126242,274.054042,2062.21013,4205.54854,0.49,73.279634,106.76186200000001,0.686383999,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
14,91.56418509999999,100.273911,23.3126242,274.054042,2062.21013,4205.54854,0.49,73.279634,106.76186200000001,0.686383999,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
15,93.435998,132.13845600000002,2.22384381,32.280864,1473.97143,5453.53425,0.27,100.845946,85.38540079999999,1.18106778,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
16,102.20287900000001,125.347517,8.40581484,85.66260720000001,2054.00992,5783.24146,0.36,92.78957249999999,110.81945800000001,0.837303969,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
17,98.282392,131.470801,13.8665608,168.946192,1458.2250099999999,5373.9416200000005,0.27,99.43650759999998,97.11456170000001,1.02390935,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
18,130.611747,145.366532,87.9335684,1032.01011,1876.96632,10583.7645,0.18,104.949875,152.001253,0.6904540090000001,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
19,126.38213700000001,142.442971,111.81267700000001,1337.59528,2595.86395,8807.13388,0.29,105.796975,144.055159,0.734419898,-0.133531393,S05,sip-n-puff,teleoperation,Low,Low
20,125.346377,152.090199,62.2455929,750.6853769999999,2328.7914,9626.745429999999,0.24,114.25618700000001,135.532108,0.843019327,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
21,139.677179,179.140807,7.81728163,80.7011926,2270.53126,11996.1461,0.19,135.069647,144.1375,0.937088866,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
22,142.37877,178.373605,24.3332065,276.54194900000005,2960.5146600000003,11819.7898,0.25,134.331502,149.994921,0.895573672,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
23,148.546289,182.145938,31.3117287,356.376996,2542.0655100000004,13668.2908,0.19,136.00840300000002,160.105322,0.849493327,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
24,142.702488,195.647642,3.64291727,50.2993351,2309.84903,13177.1874,0.18,147.89523300000002,137.31351,1.07706251,-0.133531393,S05,sip-n-puff,teleoperation,Low,Low
25,148.912246,208.082401,0.7314876309999999,16.2535923,1649.92369,15292.3453,0.11,158.824251,138.291617,1.14847345,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
26,160.897483,201.111199,165.653511,2005.32115,3158.03641,14389.788999999999,0.22,150.95883999999998,170.256949,0.8866530340000001,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
27,161.26287299999998,216.04232400000004,85.8720046,1054.18057,2284.64342,15023.3133,0.15,164.078959,158.396729,1.0358734,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
28,146.748895,228.151996,6.94596849,86.4492296,351.718433,15095.7644,0.02,176.65031399999998,108.927237,1.62172767,-0.182321557,S05,sip-n-puff,teleoperation,Low,Low
29,135.98879499999998,201.910871,5.25372121,58.678431999999994,854.2225689999999,12061.8782,0.07,155.290695,113.449129,1.36881347,-0.182321557,S05,sip-n-puff,teleoperation,Low,Low
30,136.264449,196.47173600000002,7.77936268,109.34606000000001,1043.5498300000002,12036.8281,0.09,150.04761100000002,120.920281,1.24088044,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
31,137.964799,220.290717,4.0167923,64.0386366,886.1090630000001,11290.6862,0.08,167.386635,100.251113,1.66967358,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
32,160.12049,203.79822,11.0149663,197.377446,3506.17069,17313.3513,0.2,155.638164,164.480712,0.946239603,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
33,153.29026299999998,190.066655,129.268327,1567.10394,2916.2557899999997,16047.9759,0.18,142.317017,163.528824,0.870287046,-0.182321557,S05,sip-n-puff,teleoperation,Low,Low
34,154.82340200000002,223.12926000000002,47.2706146,587.91297,1659.00918,19221.9843,0.09,172.312894,135.08826000000002,1.27555787,-0.182321557,S05,sip-n-puff,teleoperation,Low,Low
35,149.034991,207.02518799999999,6.19444969,99.3681755,2196.66046,16645.6206,0.13,157.94393200000002,139.558487,1.13174007,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
36,134.970896,181.618124,31.613736100000004,375.311124,2627.5538100000003,12909.7082,0.2,137.769995,132.112506,1.04282326,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
37,145.935406,199.330307,7.11023369,73.39537340000001,1984.48781,15840.5463,0.13,150.96893400000002,140.721948,1.07281726,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
38,145.935406,199.330307,7.11023369,73.39537340000001,1984.48781,15840.5463,0.13,150.96893400000002,140.721948,1.07281726,-0.15415068,S05,sip-n-puff,teleoperation,Low,Low
